"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv3369",605.34872273024,-0.446978759910686,0.0904744718230758,2.82022726002157e-07,1.12837462908509e-06
"Rv3370c",3334.65450080239,1.18597090319639,0.0625543382110564,9.6634928357872e-82,3.49379190981143e-79
"Rv3371",11811.492232859,1.37661681507954,0.12645175751961,1.10443872476134e-28,3.43152563154363e-27
"Rv3372",1383.46768916718,0.275238894382157,0.0989936176453906,0.00358629472690195,0.00714563834112678
"Rv3373",261.830560762378,-0.80249317373351,0.121242887566801,5.36621967560938e-12,3.77057520316228e-11
"Rv3374",37.5308187009058,-0.709915841461676,0.319017494708377,0.00356300990153948,0.007102802194698
"Rv3375",341.595634639671,-0.462887228339242,0.107123072479945,5.26022528362057e-06,1.73321590331061e-05
"Rv3376",1478.36328013167,-0.354898661155699,0.064360700746515,1.97039551173526e-08,9.2846717419089e-08
"Rv3377c",1527.86156412508,-0.0641183040669575,0.0909869369834998,0.459144187959785,0.532832341848866
"Rv3378c",194.488545287089,-0.0387579035838122,0.115033176084877,0.718972097210048,0.772380343221059
"Rv3379c",198.594163825298,-0.0761390369804343,0.123476736553293,0.508156119587166,0.580395430097116
"Rv3380c",72.6462386619037,0.188628786815303,0.166695738350645,0.19429605700556,0.254626191209893
"Rv3381c",45.1013667518264,0.138239597602097,0.191031252348694,0.382105063527811,0.456071980087067
"Rv3382c",397.897239746101,-0.210398692758085,0.101877912669186,0.0287063527670225,0.0480089003172617
"Rv3383c",721.849367711185,-0.424136699964133,0.0878124595307201,5.1874517284697e-07,1.9896302827275e-06
"Rv3384c",299.801147602077,0.32884722390489,0.119057277723224,0.00312239529437229,0.00629066164423434
"Rv3385c",705.158468397177,0.131048622234198,0.10586651289401,0.19183319541028,0.253293697923866
"Rv3386",209.34619255327,-0.0270965722571424,0.118315384162192,0.810538989833316,0.851930727972431
"Rv3387",275.96671925944,0.213617033963382,0.134719381266635,0.0825487395684841,0.12231607200591
"Rv3388",635.036155833647,-0.175662798769645,0.0895163015043308,0.0402527794329485,0.0646287056135795
"Rv3389c",1300.65969572117,-0.448184334243689,0.0956219057089104,9.98932742042652e-07,3.66152582037201e-06
"Rv3390",800.331356160487,-0.738056978126423,0.108903515333569,2.11421910857851e-12,1.55708322126236e-11
"Rv3391",897.239332935112,0.0906842615700318,0.0728332734126743,0.200824014076477,0.261991266619305
"Rv3392c",465.567947230931,-0.315690129180067,0.0870257745371412,0.000146760158278959,0.000377044670203759
"Rv3393",319.146844436985,-0.671433799148625,0.124193214932763,1.15152822497317e-08,5.59173107535811e-08
"Rv3394c",255.191751247923,0.130833823735109,0.106067345671353,0.191202825012666,0.252545212579001
"Rv3395A",317.844693966763,-0.222165808376559,0.12836321818252,0.0601289143346651,0.0924366674106788
"Rv3395c",243.960296351583,0.0591844113151046,0.105816283663106,0.556216909495441,0.627307261968796
"Rv3396c",3239.38484245711,-0.102256659576994,0.0592817412920412,0.0758916716102874,0.113808890646347
"Rv3397c",328.870856187033,-0.955755839031908,0.10343813422341,3.06435103527224e-21,5.16395087596513e-20
"Rv3398c",283.187494301421,-0.891594820994625,0.115527338553376,1.50879128678911e-15,1.5505072215918e-14
"Rv3399",325.240800406517,0.0768424220372461,0.110506481451085,0.462125948169373,0.535823584801631
"Rv3400",1237.2819707273,0.071597414209898,0.0852408662323642,0.38295722329603,0.456951958310325
"Rv3401",5515.05499709325,-0.318478137630391,0.0654367477323821,6.79261395448968e-07,2.56059011346023e-06
"Rv3402c",210.059670342898,0.902594287277409,0.119233362987622,5.02838810070242e-15,4.93775295715889e-14
"Rv3403c",1135.54007433426,-0.154779443894255,0.0823733070943587,0.0500734163495322,0.0786811445365822
"Rv3404c",608.714377886919,-0.111405965691452,0.0883510883785118,0.189605158746787,0.250601434475231
"Rv3405c",185.935537797326,0.646193020752547,0.128704266019837,1.06367246136703e-07,4.46697505687084e-07
"Rv3406",219.871136740844,0.459506021938637,0.130009968840556,0.000145153626767955,0.000373399724227786
"Rv3407",92.6931706317555,-0.201150851941904,0.159913620243458,0.151312352231311,0.206368046921785
"Rv3408",292.094844037561,0.249081038770375,0.0986730152553411,0.00819113846140814,0.0153155419186743
